resource_id,title,description,domain,resource_type,difficulty,duration_minutes,url,tags,created_at
133,Gone with the Wind (1939),Educational resource: Gone with the Wind (1939),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Gone%20with%20the%20Wind%20(1939),Drama|Romance|War,1939-01-01T00:00:00
134,Citizen Kane (1941),Educational resource: Citizen Kane (1941),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Citizen%20Kane%20(1941),Drama,1941-01-01T00:00:00
135,2001: A Space Odyssey (1968),Educational resource: 2001: A Space Odyssey (1968),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?2001:%20A%20Space%20Odyssey%20(1968),Drama|Mystery|Sci-Fi|Thriller,1968-01-01T00:00:00
136,Mr. Smith Goes to Washington (1939),Educational resource: Mr. Smith Goes to Washington (1939),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Mr.%20Smith%20Goes%20to%20Washington%20(1939),Drama,1939-01-01T00:00:00
137,Big Night (1996),Educational resource: Big Night (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Big%20Night%20(1996),Drama,1996-01-01T00:00:00
138,D3: The Mighty Ducks (1996),Educational resource: D3: The Mighty Ducks (1996),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996),Children's|Comedy,1996-01-01T00:00:00
139,"Love Bug, The (1969)","Educational resource: Love Bug, The (1969)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Love%20Bug,%20The%20(1969)",Children's|Comedy,1969-01-01T00:00:00
140,Homeward Bound: The Incredible Journey (1993),Educational resource: Homeward Bound: The Incredible Journey (1993),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Homeward%20Bound:%20The%20Incredible%20Journey%20(1993),Adventure|Children's,1993-01-01T00:00:00
141,"20,000 Leagues Under the Sea (1954)","Educational resource: 20,000 Leagues Under the Sea (1954)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?20,000%20Leagues%20Under%20the%20Sea%20(1954)",Adventure|Children's|Fantasy|Sci-Fi,1954-01-01T00:00:00
142,Bedknobs and Broomsticks (1971),Educational resource: Bedknobs and Broomsticks (1971),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Bedknobs%20and%20Broomsticks%20(1971),Adventure|Children's|Musical,1971-01-01T00:00:00
143,"Sound of Music, The (1965)","Educational resource: Sound of Music, The (1965)",Music,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Sound%20of%20Music,%20The%20(1965)",Musical,1965-01-01T00:00:00
144,Die Hard (1988),Educational resource: Die Hard (1988),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Die%20Hard%20(1988),Action|Thriller,1988-01-01T00:00:00
145,"Lawnmower Man, The (1992)","Educational resource: Lawnmower Man, The (1992)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Lawnmower%20Man,%20The%20(1992)",Action|Sci-Fi|Thriller,1992-01-01T00:00:00
146,Unhook the Stars (1996),Educational resource: Unhook the Stars (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Unhook%20the%20Stars%20(1996),Drama,1996-01-01T00:00:00
147,"Long Kiss Goodnight, The (1996)","Educational resource: Long Kiss Goodnight, The (1996)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Long%20Kiss%20Goodnight,%20The%20(1996)",Action|Thriller,1996-01-01T00:00:00
148,"Ghost and the Darkness, The (1996)","Educational resource: Ghost and the Darkness, The (1996)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Ghost%20and%20the%20Darkness,%20The%20(1996)",Action|Adventure,1996-01-01T00:00:00
149,Jude (1996),Educational resource: Jude (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Jude%20(1996),Drama,1996-01-01T00:00:00
150,Swingers (1996),Educational resource: Swingers (1996),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Swingers%20(1996),Comedy|Drama,1996-01-01T00:00:00
151,Willy Wonka and the Chocolate Factory (1971),Educational resource: Willy Wonka and the Chocolate Factory (1971),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Willy%20Wonka%20and%20the%20Chocolate%20Factory%20(1971),Adventure|Children's|Comedy,1971-01-01T00:00:00
152,Sleeper (1973),Educational resource: Sleeper (1973),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Sleeper%20(1973),Comedy|Sci-Fi,1973-01-01T00:00:00
153,"Fish Called Wanda, A (1988)","Educational resource: Fish Called Wanda, A (1988)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Fish%20Called%20Wanda,%20A%20(1988)",Comedy,1988-01-01T00:00:00
154,Monty Python's Life of Brian (1979),Educational resource: Monty Python's Life of Brian (1979),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Life%20of%20Brian%20(1979),Comedy,1979-01-01T00:00:00
155,Dirty Dancing (1987),Educational resource: Dirty Dancing (1987),Music,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Dirty%20Dancing%20(1987),Musical|Romance,1987-01-01T00:00:00
156,Reservoir Dogs (1992),Educational resource: Reservoir Dogs (1992),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Reservoir%20Dogs%20(1992),Crime|Thriller,1992-01-01T00:00:00
157,Platoon (1986),Educational resource: Platoon (1986),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Platoon%20(1986),Drama|War,1986-01-01T00:00:00
158,Weekend at Bernie's (1989),Educational resource: Weekend at Bernie's (1989),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Weekend%20at%20Bernie's%20(1989),Comedy,1989-01-01T00:00:00
159,Basic Instinct (1992),Educational resource: Basic Instinct (1992),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Basic%20Instinct%20(1992),Mystery|Thriller,1992-01-01T00:00:00
160,Glengarry Glen Ross (1992),Educational resource: Glengarry Glen Ross (1992),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Glengarry%20Glen%20Ross%20(1992),Drama,1992-01-01T00:00:00
161,Top Gun (1986),Educational resource: Top Gun (1986),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Top%20Gun%20(1986),Action|Romance,1986-01-01T00:00:00
162,On Golden Pond (1981),Educational resource: On Golden Pond (1981),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?On%20Golden%20Pond%20(1981),Drama,1981-01-01T00:00:00
163,"Return of the Pink Panther, The (1974)","Educational resource: Return of the Pink Panther, The (1974)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Return%20of%20the%20Pink%20Panther,%20The%20(1974)",Comedy,1974-01-01T00:00:00
164,"Abyss, The (1989)","Educational resource: Abyss, The (1989)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Abyss,%20The%20(1989)",Action|Adventure|Sci-Fi|Thriller,1989-01-01T00:00:00
165,Jean de Florette (1986),Educational resource: Jean de Florette (1986),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Jean%20de%20Florette%20(1986),Drama,1986-01-01T00:00:00
166,Manon of the Spring (Manon des sources) (1986),Educational resource: Manon of the Spring (Manon des sources) (1986),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Manon%20des%20sources%20(1986),Drama,1986-01-01T00:00:00
167,Private Benjamin (1980),Educational resource: Private Benjamin (1980),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Private%20Benjamin%20(1980),Comedy,1980-01-01T00:00:00
168,Monty Python and the Holy Grail (1974),Educational resource: Monty Python and the Holy Grail (1974),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974),Comedy,1974-01-01T00:00:00
169,"Wrong Trousers, The (1993)","Educational resource: Wrong Trousers, The (1993)",Art,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Wrong%20Trousers,%20The%20(1993)",Animation|Comedy,1993-01-01T00:00:00
170,Cinema Paradiso (1988),Educational resource: Cinema Paradiso (1988),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Nuovo%20cinema%20Paradiso%20(1988),Comedy|Drama|Romance,1988-01-01T00:00:00
171,Delicatessen (1991),Educational resource: Delicatessen (1991),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Delicatessen%20(1991),Comedy|Sci-Fi,1991-01-01T00:00:00
172,"Empire Strikes Back, The (1980)","Educational resource: Empire Strikes Back, The (1980)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Empire%20Strikes%20Back,%20The%20(1980)",Action|Adventure|Drama|Romance|Sci-Fi|War,1980-01-01T00:00:00
173,"Princess Bride, The (1987)","Educational resource: Princess Bride, The (1987)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Princess%20Bride,%20The%20(1987)",Action|Adventure|Comedy|Romance,1987-01-01T00:00:00
174,Raiders of the Lost Ark (1981),Educational resource: Raiders of the Lost Ark (1981),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Raiders%20of%20the%20Lost%20Ark%20(1981),Action|Adventure,1981-01-01T00:00:00
175,Brazil (1985),Educational resource: Brazil (1985),Physics,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Brazil%20(1985),Sci-Fi,1985-01-01T00:00:00
176,Aliens (1986),Educational resource: Aliens (1986),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Aliens%20(1986),Action|Sci-Fi|Thriller|War,1986-01-01T00:00:00
177,"Good, The Bad and The Ugly, The (1966)","Educational resource: Good, The Bad and The Ugly, The (1966)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Buono,%20il%20brutto,%20il%20cattivo,%20Il%20(1966)",Action|Western,1966-01-01T00:00:00
178,12 Angry Men (1957),Educational resource: 12 Angry Men (1957),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),Drama,1957-01-01T00:00:00
179,"Clockwork Orange, A (1971)","Educational resource: Clockwork Orange, A (1971)",Physics,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Clockwork%20Orange,%20A%20(1971)",Sci-Fi,1971-01-01T00:00:00
180,Apocalypse Now (1979),Educational resource: Apocalypse Now (1979),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979),Drama|War,1979-01-01T00:00:00
181,Return of the Jedi (1983),Educational resource: Return of the Jedi (1983),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Return%20of%20the%20Jedi%20(1983),Action|Adventure|Romance|Sci-Fi|War,1997-01-01T00:00:00
182,GoodFellas (1990),Educational resource: GoodFellas (1990),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?GoodFellas%20(1990),Crime|Drama,1990-01-01T00:00:00
183,Alien (1979),Educational resource: Alien (1979),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Alien%20(1979),Action|Horror|Sci-Fi|Thriller,1979-01-01T00:00:00
184,Army of Darkness (1993),Educational resource: Army of Darkness (1993),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Army%20of%20Darkness%20(1993),Action|Adventure|Comedy|Horror|Sci-Fi,1993-01-01T00:00:00
185,Psycho (1960),Educational resource: Psycho (1960),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Psycho%20(1960),Horror|Romance|Thriller,1960-01-01T00:00:00
186,"Blues Brothers, The (1980)","Educational resource: Blues Brothers, The (1980)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Blues%20Brothers,%20The%20(1980)",Action|Comedy|Musical,1980-01-01T00:00:00
187,"Godfather: Part II, The (1974)","Educational resource: Godfather: Part II, The (1974)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Godfather:%20Part%20II,%20The%20(1974)",Action|Crime|Drama,1974-01-01T00:00:00
188,Full Metal Jacket (1987),Educational resource: Full Metal Jacket (1987),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Full%20Metal%20Jacket%20(1987),Action|Drama|War,1987-01-01T00:00:00
189,"Grand Day Out, A (1992)","Educational resource: Grand Day Out, A (1992)",Art,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Grand%20Day%20Out,%20A%20(1992)",Animation|Comedy,1992-01-01T00:00:00
190,Henry V (1989),Educational resource: Henry V (1989),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Henry%20V%20(1989),Drama|War,1989-01-01T00:00:00
191,Amadeus (1984),Educational resource: Amadeus (1984),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Amadeus%20(1984),Drama|Mystery,1984-01-01T00:00:00
192,Raging Bull (1980),Educational resource: Raging Bull (1980),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Raging%20Bull%20(1980),Drama,1980-01-01T00:00:00
193,"Right Stuff, The (1983)","Educational resource: Right Stuff, The (1983)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Right%20Stuff,%20The%20(1983)",Drama,1983-01-01T00:00:00
194,"Sting, The (1973)","Educational resource: Sting, The (1973)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Sting,%20The%20(1973)",Comedy|Crime,1973-01-01T00:00:00
195,"Terminator, The (1984)","Educational resource: Terminator, The (1984)",General,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Terminator,%20The%20(1984)",Action|Sci-Fi|Thriller,1984-01-01T00:00:00
196,Dead Poets Society (1989),Educational resource: Dead Poets Society (1989),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Dead%20Poets%20Society%20(1989),Drama,1989-01-01T00:00:00
197,"Graduate, The (1967)","Educational resource: Graduate, The (1967)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Graduate,%20The%20(1967)",Drama|Romance,1967-01-01T00:00:00
198,Nikita (La Femme Nikita) (1990),Educational resource: Nikita (La Femme Nikita) (1990),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Nikita%20(1990),Thriller,1990-01-01T00:00:00
199,"Bridge on the River Kwai, The (1957)","Educational resource: Bridge on the River Kwai, The (1957)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Bridge%20on%20the%20River%20Kwai,%20The%20(1957)",Drama|War,1957-01-01T00:00:00
200,"Shining, The (1980)","Educational resource: Shining, The (1980)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Shining,%20The%20(1980)",Horror,1980-01-01T00:00:00
201,Evil Dead II (1987),Educational resource: Evil Dead II (1987),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Evil%20Dead%20II%20(1987),Action|Adventure|Comedy|Horror,1987-01-01T00:00:00
202,Groundhog Day (1993),Educational resource: Groundhog Day (1993),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Groundhog%20Day%20(1993),Comedy|Romance,1993-01-01T00:00:00
203,Unforgiven (1992),Educational resource: Unforgiven (1992),History,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Unforgiven%20(1992),Western,1992-01-01T00:00:00
204,Back to the Future (1985),Educational resource: Back to the Future (1985),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Back%20to%20the%20Future%20(1985),Comedy|Sci-Fi,1985-01-01T00:00:00
205,Patton (1970),Educational resource: Patton (1970),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Patton%20(1970),Drama|War,1970-01-01T00:00:00
206,Akira (1988),Educational resource: Akira (1988),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Akira%20(1988),Adventure|Animation|Sci-Fi|Thriller,1988-01-01T00:00:00
207,Cyrano de Bergerac (1990),Educational resource: Cyrano de Bergerac (1990),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Cyrano%20de%20Bergerac%20(1990),Action|Drama|Romance,1990-01-01T00:00:00
208,Young Frankenstein (1974),Educational resource: Young Frankenstein (1974),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Young%20Frankenstein%20(1974),Comedy|Horror,1974-01-01T00:00:00
209,This Is Spinal Tap (1984),Educational resource: This Is Spinal Tap (1984),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?This%20Is%20Spinal%20Tap%20(1984),Comedy|Drama|Musical,1984-01-01T00:00:00
210,Indiana Jones and the Last Crusade (1989),Educational resource: Indiana Jones and the Last Crusade (1989),General,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Indiana%20Jones%20and%20the%20Last%20Crusade%20(1989),Action|Adventure,1989-01-01T00:00:00
211,M*A*S*H (1970),Educational resource: M*A*S*H (1970),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?MASH%20(1970),Comedy|War,1970-01-01T00:00:00
212,"Unbearable Lightness of Being, The (1988)","Educational resource: Unbearable Lightness of Being, The (1988)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Unbearable%20Lightness%20of%20Being,%20The%20(1988)",Drama,1988-01-01T00:00:00
213,"Room with a View, A (1986)","Educational resource: Room with a View, A (1986)",Literature,Video,Intermediate,120,"http://us.imdb.com/M/title-exact?Room%20with%20a%20View,%20A%20(1986)",Drama|Romance,1986-01-01T00:00:00
214,Pink Floyd - The Wall (1982),Educational resource: Pink Floyd - The Wall (1982),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Pink%20Floyd%20-%20The%20Wall%20(1982),Drama|Musical|War,1982-01-01T00:00:00
215,Field of Dreams (1989),Educational resource: Field of Dreams (1989),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?Field%20of%20Dreams%20(1989),Drama,1989-01-01T00:00:00
216,When Harry Met Sally... (1989),Educational resource: When Harry Met Sally... (1989),Literature,Video,Intermediate,120,http://us.imdb.com/M/title-exact?When%20Harry%20Met%20Sally...%20(1989),Comedy|Romance,1989-01-01T00:00:00
